update,frames,FPS,duration,true_return_mean,true_return_std,true_return_min,true_return_max,agent_return_mean,agent_return_std,agent_return_min,agent_return_max,agent_sparse_return_mean,agent_sparse_return_std,agent_sparse_return_min,agent_sparse_return_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm
394,6304000,656.6129637337842,9434,0.9524405506883604,0.27899502493345496,-1.0,1.0,1.4050521579791369,0.3311495161736452,-1.0,1.633029580116272,0.9524405506883604,0.27899502493345496,-1.0,1.0,20.035043804755944,12.508070924993365,1.0,100.0,0.32231712341308594,0.8815546631813049,-0.0026017335476353765,0.023241049144417048,0.21878586315457083
395,6320000,662.1504237247373,9458,0.9651442307692307,0.24997399550404129,-1.0,1.0,1.4252874485145395,0.2921608296954553,-1.0,1.6501874923706055,0.9651442307692307,0.24997399550404129,-1.0,1.0,19.21033653846154,10.099040266768856,1.0,100.0,0.3116917833685875,0.9233327209949493,-0.006194698216859251,0.022185226902365685,0.18913118441416654
396,6336000,656.4288636314863,9483,0.9553140096618358,0.2809288818609307,-1.0,1.0,1.4145489709748738,0.3204538379541523,-1.0,1.6045141220092773,0.9553140096618358,0.2809288818609307,-1.0,1.0,19.135265700483092,10.881600958597815,1.0,100.0,0.31825047731399536,0.9050183147192001,0.006286572897806764,0.025504668708890676,0.24949869289944032
397,6352000,675.2929123785319,9506,0.9670588235294117,0.23534117176564678,-1.0,1.0,1.4224634820222855,0.27670828290726374,-1.0,1.6370197534561157,0.9670588235294117,0.23534117176564678,-1.0,1.0,19.003529411764706,11.14265727161454,1.0,100.0,0.30961592495441437,0.9162112474441528,-0.003552790447429288,0.019603169057518244,0.18199872436568043
398,6368000,633.2750520434266,9532,0.957345971563981,0.28062315342345895,-1.0,1.0,1.4181095323573922,0.3324465852000509,-1.0,1.6062250137329102,0.957345971563981,0.28062315342345895,-1.0,1.0,18.94075829383886,9.522674232770639,1.0,100.0,0.3114868924021721,0.925787478685379,0.004876691498793662,0.02364045614376664,0.2865746089641708
399,6384000,648.8745182005808,9556,0.9671931956257594,0.2262113772996401,-1.0,1.0,1.423931464226973,0.2778100922380003,-1.0,1.613885521888733,0.9647630619684082,0.23636095097521903,-1.0,1.0,19.52976913730255,11.904287221845316,1.0,100.0,0.3203308433294296,0.9042441546916962,0.004120944067835808,0.017093741800636053,0.24039685788171475
400,6400000,648.3787903253677,9581,0.95875,0.25406384532239135,-1.0,1.0,1.4124159921146928,0.30889049190962425,-1.008268117904663,1.6160069704055786,0.955,0.26547127904916573,-1.0,1.0,19.9525,13.006930604489286,1.0,100.0,0.32448235154151917,0.8892081677913666,0.01141145615838468,0.020040190778672695,0.22332939375241262
401,6416000,680.312452290647,9605,0.9571078431372549,0.260793412601109,-1.0,1.0,1.413253826545734,0.31613532629148505,-1.0,1.6209325790405273,0.9558823529411765,0.26755007939206255,-1.0,1.0,19.58823529411765,12.36285783096118,1.0,100.0,0.3221960514783859,0.8995302617549896,0.010304864961653948,0.022588460706174374,0.3765751048046704
402,6432000,664.112825446028,9629,0.9797136038186157,0.19126239103764575,-1.0,1.0,1.442398586606069,0.22147957653820358,-1.0,1.6126161813735962,0.9797136038186157,0.19126239103764575,-1.0,1.0,19.062052505966587,8.925893072830366,1.0,100.0,0.30396749824285507,0.9289800375699997,-0.01578581891953945,0.01681878766976297,0.23296096312815234
403,6448000,655.451206291391,9653,0.9553679131483716,0.2807636767875156,-1.0,1.0,1.4109119395798453,0.33106035139856765,-1.0,1.6230456829071045,0.9553679131483716,0.2807636767875156,-1.0,1.0,19.178528347406512,9.950636776672091,3.0,100.0,0.31398800760507584,0.9175412356853485,0.010497534298337996,0.02363705448806286,0.241049834646754
404,6464000,648.623531553469,9678,0.9514792899408284,0.28989010545331223,-1.0,1.0,1.4054791174873091,0.3370708870211905,-1.0,1.5942738056182861,0.9491124260355029,0.29754783677761365,-1.0,1.0,19.123076923076923,10.681798931002534,1.0,100.0,0.3061031997203827,0.9136833101511002,-0.0004260471323505044,0.027090123388916254,0.23016874339675406
405,6480000,663.19061017672,9702,0.9495192307692307,0.29392856212041985,-1.0,1.0,1.402675859021166,0.3536667591310123,-1.0,1.620521068572998,0.9471153846153846,0.3055438816429932,-1.0,1.0,19.24278846153846,11.179638768480539,1.0,100.0,0.3053073137998581,0.9071066379547119,0.014202840626239777,0.02657004725188017,0.2834487590861247
406,6496000,644.0633922662753,9727,0.964243146603099,0.2414874802068511,-1.0,1.0,1.4235048757264384,0.3001835023594618,-1.0,1.643226146697998,0.9618593563766389,0.25552185355635976,-1.0,1.0,19.01430274135876,10.488419652276935,1.0,100.0,0.30106473714113235,0.920795202255249,-0.002028942166361958,0.021132207475602627,0.2529301569008221
407,6512000,641.8099933487238,9752,0.9395017793594306,0.33020104366528064,-1.0,1.0,1.3930537712319466,0.3862518194386568,-1.0,1.599635124206543,0.9383155397390273,0.3353304492017359,-1.0,1.0,18.841043890865954,9.671392055739428,1.0,100.0,0.30217189341783524,0.9053447842597961,0.006965476728510112,0.030077004339545965,0.22025594435218498
408,6528000,646.2034174753983,9776,0.9579439252336449,0.270180757485491,-1.0,1.0,1.4105606002854967,0.33489935304772267,-1.0,1.6159350872039795,0.955607476635514,0.28249779610452364,-1.0,1.0,18.72196261682243,9.895825792259686,1.0,100.0,0.29610560089349747,0.9268399178981781,-0.009587381617166102,0.02161348145455122,0.19214828393995687
409,6544000,648.1078691487561,9801,0.9378663540445487,0.3384450283848278,-1.0,1.0,1.3960716835848752,0.39394801021620157,-1.0145728588104248,1.6058405637741089,0.9378663540445487,0.3384450283848278,-1.0,1.0,18.82649472450176,9.82963443040662,1.0,100.0,0.3017857149243355,0.9143638461828232,0.014122661668807268,0.03210853133350611,0.2279447188311394
410,6560000,645.3498114351326,9826,0.963953488372093,0.25491119780602234,-1.0,1.0,1.426062494689642,0.2989917982954109,-1.0,1.611534595489502,0.963953488372093,0.25491119780602234,-1.0,1.0,18.584883720930232,10.043209176745972,1.0,100.0,0.30272235721349716,0.9229327589273453,-0.010326663730666041,0.02214475441724062,0.24272294273834089
